0	117	330.221	17	19.552	4.373	22.795
0	117	330.221	17	20.552	4.373	22.795
0	117	330.221	17	20.552	4.373	22.795
0	117	330.221	17	20.552	4.373	22.795
0	117	330.221	17	21.552	4.373	22.795
0	117	330.221	17	19.552	4.373	22.795
0	117	330.221	17	19.552	5.373	22.795
0	117	330.221	17	19.552	2.373	22.795
0	117	330.221	17	19.552	6.373	22.795
0	117	330.221	17	19.552	6.373	22.795
0	117	330.221	17	19.552	5.373	22.795
0	117	330.221	17	19.552	4.373	21.795
0	117	330.221	17	19.552	4.373	24.795
0	117	330.221	17	19.552	4.373	20.795
0	117	330.221	17	19.552	4.373	22.795
0	117	330.221	17	19.552	4.373	22.795
0	115	330.221	17	19.552	4.373	22.795
0	117	330.221	17	19.552	4.373	22.795
0	123	330.221	17	19.552	4.373	22.795
0	121	330.221	17	19.552	4.373	22.795
0	110	330.221	17	19.552	4.373	22.795
0	117	320	17	19.552	4.373	22.795
0	117	328	17	19.552	4.373	22.795
0	117	328	17	19.552	4.373	22.795
0	117	325	17	19.552	4.373	22.795
0	117	338	17	19.552	4.373	22.795
0	117	330.221	14	19.552	4.373	22.795
0	117	330.221	11	19.552	4.373	22.795
0	117	330.221	11	19.552	4.373	22.795
0	117	330.221	17	19.552	4.373	22.795
0	117	330.221	16	19.552	4.373	22.795
0	117	330.221	17	21.552	6.373	23.795
0	117	330.221	17	19.552	2.373	20.795
0	117	330.221	17	19.552	4.373	22.795
0	117	330.221	17	18.552	2.373	23.795
0	117	330.221	17	20.552	5.373	22.795
0	107	339	19	19.552	4.373	22.795
0	123	333	20	19.552	4.373	22.795
0	122	339	8	19.552	4.373	22.795
0	125	336	13	19.552	4.373	22.795
0	108	320	23	19.552	4.373	22.795
0	116	331	26	19.552	5.373	22.795
0	111	322	20	21.552	5.373	22.795
0	114	332	13	21.552	5.373	20.795
0	124	326	22	19.552	4.373	22.795
0	115	338	14	17.552	3.373	23.795
0	115	325	23	20.552	5.373	24.795
0	127	323	22	19.552	3.373	24.795
0	111	333	11	20.552	6.373	23.795
0	117	334	27	19.552	4.373	20.795
0	302	54	278	21.806	11.089	25.911
0	302	54	278	20.806	11.089	25.911
0	302	54	278	20.806	11.089	25.911
0	302	54	278	19.806	11.089	25.911
0	302	54	278	21.806	11.089	25.911
0	302	54	278	22.806	11.089	25.911
0	302	54	278	21.806	11.089	25.911
0	302	54	278	21.806	9.089	25.911
0	302	54	278	21.806	13.089	25.911
0	302	54	278	21.806	11.089	25.911
0	302	54	278	21.806	10.089	25.911
0	302	54	278	21.806	11.089	25.911
0	302	54	278	21.806	11.089	25.911
0	302	54	278	21.806	11.089	23.911
0	302	54	278	21.806	11.089	27.911
0	302	54	278	21.806	11.089	25.911
0	299	54	278	21.806	11.089	25.911
0	296	54	278	21.806	11.089	25.911
0	292	54	278	21.806	11.089	25.911
0	310	54	278	21.806	11.089	25.911
0	298	54	278	21.806	11.089	25.911
0	302	58	278	21.806	11.089	25.911
0	302	64	278	21.806	11.089	25.911
0	302	58	278	21.806	11.089	25.911
0	302	55	278	21.806	11.089	25.911
0	302	57	278	21.806	11.089	25.911
0	302	54	270	21.806	11.089	25.911
0	302	54	273	21.806	11.089	25.911
0	302	54	279	21.806	11.089	25.911
0	302	54	273	21.806	11.089	25.911
0	302	54	274	21.806	11.089	25.911
0	302	54	278	19.806	12.089	27.911
0	302	54	278	20.806	12.089	26.911
0	302	54	278	22.806	9.089	27.911
0	302	54	278	19.806	11.089	26.911
0	302	54	278	22.806	11.089	25.911
0	306	62	283	21.806	11.089	25.911
0	305	59	268	21.806	11.089	25.911
0	298	58	281	21.806	11.089	25.911
0	307	48	281	21.806	11.089	25.911
0	310	59	286	21.806	11.089	25.911
0	295	47	282	19.806	11.089	26.911
0	307	57	280	23.806	11.089	26.911
0	311	59	287	20.806	11.089	26.911
0	294	64	278	20.806	9.089	24.911
0	304	60	274	21.806	11.089	25.911
0	293	61	269	23.806	11.089	25.911
0	296	51	284	23.806	12.089	24.911
0	294	49	274	23.806	13.089	25.911
0	307	58	276	23.806	10.089	26.911
0	87	322	110	21.471	2.743	25.009
0	87	322	110	20.471	2.743	25.009
0	87	322	110	19.471	2.743	25.009
0	87	322	110	20.471	2.743	25.009
0	87	322	110	19.471	2.743	25.009
0	87	322	110	21.471	2.743	25.009
0	87	322	110	21.471	3.743	25.009
0	87	322	110	21.471	4.743	25.009
0	87	322	110	21.471	1.743	25.009
0	87	322	110	21.471	2.743	25.009
0	87	322	110	21.471	0.743	25.009
0	87	322	110	21.471	2.743	24.009
0	87	322	110	21.471	2.743	25.009
0	87	322	110	21.471	2.743	27.009
0	87	322	110	21.471	2.743	24.009
0	87	322	110	21.471	2.743	24.009
0	84	322	110	21.471	2.743	25.009
0	91	322	110	21.471	2.743	25.009
0	96	322	110	21.471	2.743	25.009
0	96	322	110	21.471	2.743	25.009
0	91	322	110	21.471	2.743	25.009
0	87	315	110	21.471	2.743	25.009
0	87	314	110	21.471	2.743	25.009
0	87	324	110	21.471	2.743	25.009
0	87	325	110	21.471	2.743	25.009
0	87	324	110	21.471	2.743	25.009
0	87	322	106	21.471	2.743	25.009
0	87	322	107	21.471	2.743	25.009
0	87	322	120	21.471	2.743	25.009
0	87	322	109	21.471	2.743	25.009
0	87	322	118	21.471	2.743	25.009
0	87	322	110	23.471	0.743	24.009
0	87	322	110	19.471	0.743	23.009
0	87	322	110	19.471	4.743	25.009
0	87	322	110	23.471	4.743	23.009
0	87	322	110	22.471	1.743	26.009
0	93	320	107	21.471	2.743	25.009
0	91	318	119	21.471	2.743	25.009
0	92	318	110	21.471	2.743	25.009
0	83	330	117	21.471	2.743	25.009
0	88	328	103	21.471	2.743	25.009
0	85	314	114	23.471	2.743	27.009
0	94	330	114	23.471	0.743	23.009
0	78	329	105	23.471	4.743	23.009
